"","Unique","Ewatch","Prog","SWFW","Year","Date","DOY","days","Stock","Stock_Analysis","Stock_Region","Stock_Group","Stock_Area","SEASON1","Length","Mass","K","logK","Sex","Catch_Region","Zone","Latitude","Longitude","Tissue","LOD","Value","hkg","ae_hyd","ae_sal","arena1","arena2","ascv","aspv","c_b_cys","ce_sha","cov","cr_sal","ctv","de_sal","fa_mar","fl_psy","gy_sal","ic_hof","ic_mul","ihnv","ipnv","isav7","isav8","ku_thy","lo_sal","mitov","mo_vis","my_arc","my_cer","my_ins","na_sal","ne_per","omv","ortho","pa_kab","pa_min","pa_pse","pa_ther","pch_sal","pisck_sal","pmcv","prv","pspv","re_sal","reov","rlo","sav","sch","sgpx","smallUK","sp_des","sp_sal","te_bry","te_mar","toti","ven","ver","vhsv","vi_ang","vi_sal","ye_ruc_glnA"
"2893","1000-0098-118-D0999",0,"SOG","SW",2014,"03-Jun-14",154,2086,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",97,8,0.876546145,-3.057225216,"F","VIS","ECVI",49.51,-124.0983333,"Mixed","NO","AvgCopy",1.44e-07,NA,0,0,0,0,NA,23741.59922,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,372180.8507,NA,0,0,0,NA,0,0,0,0,3.937172192,0,0,NA,0,2150.282523,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2894","1000-0098-118-D1000",0,"SOG","SW",2014,"03-Jun-14",154,2086,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",106,11,0.923581211,-3.034524911,"M","VIS","ECVI",49.51,-124.0983333,"Mixed","NO","AvgCopy",1.52e-10,NA,0,0,0,0,NA,4739.373719,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,3.195699804,0,0,190.3543497,0,0,NA,0,3670.338762,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2895","1000-0098-118-D1502",0,"SOG","SW",2014,"03-Jun-14",154,2086,"Nadina","Nadina","Upper Fraser","Upper Fraser","Fraser","Summer",114,14,0.944960123,-3.024586518,"F","VIS","ECVI",49.51,-124.0983333,"Mixed","NO","AvgCopy",0.30655956,NA,0,0,0,0,NA,4099.387734,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0.9249279,0,NA,0,NA,0,0,0,NA,0,0,21.14702295,0,0.577544632,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2896","1000-0098-118-D1503",0,"SOG","SW",2014,"03-Jun-14",154,2086,"DollyVarden Cr","Chilliwack","Lower Fraser","Lower Fraser","Fraser","Summer",118,14,0.852083222,-3.069517986,"M","VIS","ECVI",49.51,-124.0983333,"Mixed","NO","AvgCopy",0.033561759,NA,0,0,0,0,NA,5979.007048,0,0,0,0,0,0,0,NA,0.987048173,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,3660.821902,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2897","1000-0098-118-D1504",0,"SOG","SW",2014,"03-Jun-14",154,2086,"DollyVarden Cr","Chilliwack","Lower Fraser","Lower Fraser","Fraser","Summer",97,8,0.876546145,-3.057225216,"M","VIS","ECVI",49.51,-124.0983333,"Mixed","NO","AvgCopy",1.75e-11,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,3.774851569,0,NA,0,NA,0,0,0,NA,0,0,838.4124501,0,0,0,0,NA,0,1516.472489,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2898","1000-0098-118-D1505",0,"SOG","SW",2014,"03-Jun-14",154,2086,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",123,22,1.18224462,-2.927292653,"F","VIS","ECVI",49.35833333,-124.325,"Mixed","NO","AvgCopy",8.78e-05,NA,0,0,0,0,NA,24838.83931,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,6.305378104,NA,0,0,0,NA,NA,168.3564075,0,0,105.0792911,0,0,NA,0,1523.404999,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2899","1000-0098-118-D1506",0,"SOG","SW",2014,"03-Jun-14",154,2086,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",110,16,1.202103681,-2.920058073,"F","VIS","ECVI",49.35833333,-124.325,"Mixed","NO","AvgCopy",0.000226475,NA,0,0,0,0,NA,3.266162823,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0.819305089,0,NA,104.2727387,NA,0,0,0,NA,0,77.94483195,37.99472449,0,942.9324874,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,2.297788144,0,0,0,0,0
"2900","1000-0098-118-D1507",0,"SOG","SW",2014,"03-Jun-14",154,2086,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",114,18,1.214948729,-2.915442049,"M","VIS","ECVI",49.35833333,-124.325,"Mixed","NO","AvgCopy",1.586267384,NA,0,0,0,0,NA,16901.72947,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,8.462934793,0,NA,556867.8466,NA,0,0,0,NA,0,31.49222541,0,0,43.34112971,0,0,NA,0,346.5686273,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2901","1000-0098-118-D1508",0,"SOG","SW",2014,"03-Jun-14",154,2086,"Pitt","Pitt","Lower Fraser","Lower Fraser","Fraser","Summer",110,19,1.427498122,-2.845424455,"M","VIS","ECVI",49.35833333,-124.325,"Mixed","NO","AvgCopy",3.528020848,NA,0,0,0,0,NA,21791.14493,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,16.7245573,0,NA,0,NA,0,0,0,NA,0,0,607.5175793,0,44.75172843,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2902","1000-0098-118-D1509",0,"SOG","SW",2014,"03-Jun-14",154,2086,"DollyVarden Cr","Chilliwack","Lower Fraser","Lower Fraser","Fraser","Summer",121,20,1.12894786,-2.947326115,"F","VIS","ECVI",49.35833333,-124.325,"Mixed","NO","AvgCopy",0.001367586,NA,0,0,0,0,NA,8949.013407,3.112472518,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,3.100462237,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2903","1000-0098-118-D1510",0,"SOG","SW",2014,"03-Jun-14",154,2086,"DollyVarden Cr","Chilliwack","Lower Fraser","Lower Fraser","Fraser","Summer",113,16,1.10888026,-2.955115348,"F","VIS","ECVI",49.35833333,-124.325,"Mixed","NO","AvgCopy",0.018266966,NA,0,0,0,0,NA,14762.12064,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,3.508197992,NA,0,0,0,NA,0,0,0,0,4.995650284,0,0,NA,0,283.2958722,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2904","1000-0098-118-D1511",0,"SOG","SW",2014,"03-Jun-14",154,2086,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",137,31,1.205590987,-2.918800008,"F","VIS","ECVI",49.35833333,-124.325,"Mixed","NO","AvgCopy",0.000629238,NA,0,0,0,0,NA,2814.052496,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,170997.5839,NA,0,0,0,NA,0,0,0,0,60.34181476,0,0,NA,0,2.498072255,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2905","1000-0098-118-D1541",0,"SOG","SW",2014,"03-Jun-14",154,2086,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",164,40,0.906835362,-3.042471553,"U","VIS","ECVI",49.37833333,-123.7883333,"Mixed","NO","AvgCopy",1.060803098,NA,0,0,0,0,NA,49.98327454,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,2511.136021,NA,0,0,0,NA,0,0,0,0,0.175532541,0,0,NA,0,172.7890145,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2906","1000-0098-118-D1542",0,"SOG","SW",2014,"04-Jun-14",155,2087,"Gates Cr","Gates","Middle Fraser","Middle Fraser","Fraser","Summer",105,11,0.950221358,-3.022175212,"F","VIS","ECVI",49.37666667,-124.3483333,"Mixed","NO","AvgCopy",3.37e-06,NA,0,0,0,0,NA,4.884933993,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,26.62530468,0,NA,0,NA,0,0,0,NA,0,0,0,0.576831207,63.398257,0,0,NA,0,99.65389891,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2907","1000-0098-118-D1543",0,"SOG","SW",2014,"04-Jun-14",155,2087,"Pitt","Pitt","Lower Fraser","Lower Fraser","Fraser","Summer",119,15,0.890123721,-3.050549625,"M","VIS","ECVI",49.37666667,-124.3483333,"Mixed","NO","AvgCopy",2126.849402,NA,0,0,0,0,NA,0,386.9013453,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0.406844506,0,NA,45.97395213,NA,0,0,0,NA,0,0,679.1738408,0,0.944946345,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2908","1000-0098-118-D1544",0,"SOG","SW",2014,"04-Jun-14",155,2087,"Nadina","Nadina","Upper Fraser","Upper Fraser","Fraser","Summer",113,14,0.970270227,-3.013107295,"F","VIS","ECVI",49.37666667,-124.3483333,"Mixed","NO","AvgCopy",30.34419011,NA,0,0,0,0,NA,8.349141754,0,0,0,0,0,0,0,NA,0.832355068,0,0,NA,NA,NA,0,1.110541425,0,NA,0,NA,0,0,0,NA,0,14401.49597,0,0,2.170731672,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2909","1000-0098-118-D1545",0,"SOG","SW",2014,"04-Jun-14",155,2087,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",107,12,0.979557452,-3.008970087,"M","VIS","ECVI",49.37666667,-124.3483333,"Mixed","NO","AvgCopy",42.86721024,NA,0,0,0,0,NA,8.830631591,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,18.94537689,NA,0,0,0,NA,0,0,0,0.038104408,6.991010665,0,0,NA,0,5118.099888,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2910","1000-0098-118-D1547",0,"SOG","SW",2014,"04-Jun-14",155,2087,"DollyVarden Cr","Chilliwack","Lower Fraser","Lower Fraser","Fraser","Summer",112,13,0.925314322,-3.033710716,"M","VIS","ECVI",49.37666667,-124.3483333,"Mixed","NO","AvgCopy",9.76e-06,NA,0,0,0,0,NA,50448.33354,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,3.383722514,0,NA,85.15817694,NA,0,0,0,NA,0,0,0,0,281.3110784,0,0,NA,0,803.9673671,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2911","1000-0098-118-D1548",0,"SOG","SW",2014,"04-Jun-14",155,2087,"DollyVarden Cr","Chilliwack","Lower Fraser","Lower Fraser","Fraser","Summer",120,17,0.983796296,-3.007094817,"F","VIS","ECVI",49.37666667,-124.3483333,"Mixed","NO","AvgCopy",6.87098363,NA,0,0,0,0,NA,8.339002352,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,191.1950988,NA,0,0,0,NA,0,4.018514808,62.23870504,8.346770548,102.6351195,0,0,NA,0,1836.121396,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2912","1000-0098-118-D1549",0,"SOG","SW",2014,"04-Jun-14",155,2087,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",110,12,0.901577761,-3.044996809,"F","VIS","ECVI",49.37666667,-124.3483333,"Mixed","NO","AvgCopy",0.038199059,NA,0,0,0,0,NA,68.03014441,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,2.671415196,0,NA,1224822.507,NA,0,0,0,NA,0,0,0,0,4.795148284,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2913","1000-0098-118-D1555",0,"SOG","SW",2014,"04-Jun-14",155,2087,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",130,26,1.183431953,-2.926856709,"M","VIS","ECVI",49.40333333,-124.2316667,"Mixed","NO","AvgCopy",0.097929584,NA,0,0,0,0,NA,7.221858966,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0.759930561,0,NA,763023.1029,NA,0,0,0,NA,0,0,11.9652211,101.1318012,149.9284462,0,0,NA,0,1602.086331,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2914","1000-0098-118-D1556",0,"SOG","SW",2014,"04-Jun-14",155,2087,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",116,17,1.089118045,-2.962925046,"F","VIS","ECVI",49.40333333,-124.2316667,"Mixed","NO","AvgCopy",1.5e-16,NA,0,0,NA,0,NA,20224.65578,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,7.361018345,0,NA,0,NA,0,0,0,NA,0,0,0,2764.85466,1397.390046,0,0,NA,0,2083.751806,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2915","1000-0098-118-D1562",0,"SOG","SW",2014,"04-Jun-14",155,2087,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",126,21,1.049802637,-2.978892341,"F","VIS","ECVI",49.38833333,-124.415,"Mixed","NO","AvgCopy",1.92e-17,NA,0,0,0,0,NA,2709.484067,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,135.983658,0,0,NA,0,2217.431628,0,NA,0,NA,0,0,0.813973565,0,NA,0,0,0,0,0,0,0,0,0
"2916","1000-0098-118-D1563",0,"SOG","SW",2014,"04-Jun-14",155,2087,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",119,17,1.008806884,-2.996191963,"F","VIS","ECVI",49.38833333,-124.415,"Mixed","NO","AvgCopy",3.58e-10,NA,0,0,0,0,NA,103.3810226,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,1019463.612,NA,0,0,0,NA,0,0,0,0,24.86329676,0,0,NA,0,1829.957749,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2917","1000-0098-118-D1564",0,"SOG","SW",2014,"04-Jun-14",155,2087,"Bowron","Bowron","Upper Fraser","Upper Fraser","Fraser","Summer",118,17,1.034672484,-2.985197101,"F","VIS","ECVI",49.38833333,-124.415,"Mixed","NO","AvgCopy",6.22e-13,NA,0,0,0,NA,NA,53.52815828,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,2203.627373,NA,0,0,0,NA,0,0,0,0,67.46577799,0,0,NA,0,302.1964194,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2918","1000-0098-118-D1573",0,"SOG","SW",2014,"04-Jun-14",155,2087,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",111,NA,NA,NA,"M","VIS","ECVI",49.435,-124.5983333,"Mixed","NO","AvgCopy",1.16e-07,NA,0,0,0,0,NA,19786.22112,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,2.435716091,0,NA,424413.9782,NA,0,0,0,NA,0,0,40.83855454,0,234.5690675,0,0,NA,0,2512.318826,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2919","1000-0098-118-D1574",0,"SOG","SW",2014,"04-Jun-14",155,2087,"Pitt","Pitt","Lower Fraser","Lower Fraser","Fraser","Summer",119,NA,NA,NA,"M","VIS","ECVI",49.435,-124.5983333,"Mixed","NO","AvgCopy",8.22e-16,NA,0,0,83.49470928,0,NA,4904.887452,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,134.1932027,NA,0,0,0,NA,0,8.012455935,2102.300569,0,579.1279325,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2920","1000-0098-118-D1575",0,"SOG","SW",2014,"04-Jun-14",155,2087,"DollyVarden Cr","Chilliwack","Lower Fraser","Lower Fraser","Fraser","Summer",121,NA,NA,NA,"F","VIS","ECVI",49.435,-124.5983333,"Mixed","NO","AvgCopy",3.55e-07,NA,0,0,0,0,NA,13469.13145,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0.918881538,0,NA,0,NA,0,0,0,NA,0,0,1.365208241,0,123.7847103,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2921","1000-0098-118-D1577",0,"SOG","SW",2014,"04-Jun-14",155,2087,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",130,NA,NA,NA,"M","VIS","ECVI",49.435,-124.5983333,"Mixed","NO","AvgCopy",5.04e-05,NA,0,0,0,0,NA,957.9044446,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,231436.5948,NA,0,0,0,NA,0,5.630148862,0,0,1.439582551,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2922","1000-0098-118-D1578",0,"SOG","SW",2014,"04-Jun-14",155,2087,"Blackwater","E.Stuart","Upper Fraser","Upper Fraser","Fraser","Summer",126,NA,NA,NA,"F","VIS","ECVI",49.435,-124.5983333,"Mixed","NO","AvgCopy",0.054611764,NA,0,0,0,0,NA,18.76438178,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,105.1366886,0,0,NA,0,80.66194209,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2923","1000-0098-118-D1579",0,"SOG","SW",2014,"04-Jun-14",155,2087,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",133,NA,NA,NA,"M","VIS","ECVI",49.435,-124.5983333,"Mixed","NO","AvgCopy",0.038726476,NA,0,0,0,0,NA,3930.021614,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,98922.86731,NA,0,0,0,NA,0,9.555426732,0,94.48851568,3.493616117,0,0,NA,0,9.287718331,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2924","1000-0098-118-D1584",0,"SOG","SW",2014,"04-Jun-14",155,2087,"Gates Cr","Gates","Middle Fraser","Middle Fraser","Fraser","Summer",136,NA,NA,NA,"F","VIS","ECVI",49.47166667,-124.5983333,"Mixed","NO","AvgCopy",0.000110591,NA,0,0,0,0,NA,99.81532124,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,14.74464365,0,NA,0,NA,0,0,0,NA,0,0,0,0,81.43246007,0,0,NA,0,0,0,0,0,NA,4.246176026,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2925","1000-0098-118-D1585",0,"SOG","SW",2014,"04-Jun-14",155,2087,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",112,NA,NA,NA,"F","VIS","ECVI",49.49166667,-124.5116667,"Mixed","NO","AvgCopy",6.68e-05,NA,0,0,0,0,NA,9871.030111,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,2.349994021,0,NA,0,NA,0,0,0,NA,0,2.05869445,0,0,127.3898145,0,0,NA,0,8.988226461,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2926","1000-0098-118-D1586",0,"SOG","SW",2014,"04-Jun-14",155,2087,"Birkenhead","Birkenhead","Lower Fraser","Lower Fraser","Fraser","Summer",122,NA,NA,NA,"M","VIS","ECVI",49.49166667,-124.5116667,"Mixed","NO","AvgCopy",5.72e-06,NA,0,0,0,0,NA,459.5362658,0,0,0,0,0,0,0,NA,0.203368347,0,0,NA,NA,NA,0,2.337251952,0,NA,0,NA,0,0,0,NA,0,0,98176.57087,0,66.97063424,0,0,NA,0,2.781447419,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2927","1000-0098-118-D1587",0,"SOG","SW",2014,"04-Jun-14",155,2087,"Kuzkwa Cr","Late Stuart","Upper Fraser","Upper Fraser","Fraser","Summer",123,NA,NA,NA,"F","VIS","ECVI",49.49166667,-124.5116667,"Mixed","NO","AvgCopy",0.001582683,NA,0,0,0,0,NA,6575.652743,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,1.039894185,0,NA,0,NA,0,0,0,NA,0,0,0,0,0.440744392,0,0,NA,0,1990.119863,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2928","1000-0098-118-D1588",0,"SOG","SW",2014,"04-Jun-14",155,2087,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",130,NA,NA,NA,"M","VIS","ECVI",49.49166667,-124.5116667,"Mixed","NO","AvgCopy",1.85e-07,NA,0,0,0,0,NA,1164.374327,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,1.587705662,0,NA,0,NA,0,0,0,NA,0,158.3896389,0,0,48.8194907,0,0,NA,0,22638.64724,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2929","1000-0098-118-D1589",0,"SOG","SW",2014,"04-Jun-14",155,2087,"Nadina","Nadina","Upper Fraser","Upper Fraser","Fraser","Summer",106,NA,NA,NA,"M","VIS","ECVI",49.49166667,-124.5116667,"Mixed","NO","AvgCopy",1.48e-09,NA,0,0,0,0,NA,8.461666928,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,63.64691226,0,NA,0,NA,0,0,0,NA,0,8.114378024,0,0,4197.654782,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2930","1000-0098-118-D1590",0,"SOG","SW",2014,"04-Jun-14",155,2087,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Summer",135,NA,NA,NA,"F","VIS","ECVI",49.49166667,-124.5116667,"Mixed","NO","AvgCopy",5.76e-06,NA,0,0,98.96648676,0,NA,536.0909451,0,0,0,0,0,0,0,NA,0,0.951584506,0,NA,NA,NA,0,1.234196503,0,NA,24.31403968,NA,0,0,0,NA,0,0,0,0,2.738812852,0,0,NA,0,2119.754773,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2931","1000-0098-118-D1591",0,"SOG","SW",2014,"04-Jun-14",155,2087,"Nadina","Nadina","Upper Fraser","Upper Fraser","Fraser","Summer",106,13,1.091505068,-2.961974243,"F","VIS","ECVI",49.49166667,-124.5116667,"Mixed","NO","AvgCopy",0.000223989,NA,0,0,0,0,NA,29.40783742,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,1.835730677,0,NA,0,NA,0,0,0,NA,0,0,0,0,135.9414349,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2932","1000-0098-118-D1593",0,"SOG","SW",2014,"05-Jun-14",156,2088,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",123,21,1.128506229,-2.94749604,"F","VIN","ECVI",50.31,-125.2816667,"Mixed","NO","AvgCopy",3.471983158,NA,0,0,0,0,NA,7079.718682,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,276447.6846,NA,0,0,0,NA,0,0,0,4.754725388,0.117639574,0,0,NA,0,1259.974937,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2933","1000-0098-118-D1594",0,"SOG","SW",2014,"05-Jun-14",156,2088,"Gates Cr","Gates","Middle Fraser","Middle Fraser","Fraser","Summer",122,18,0.991272397,-3.003806987,"M","VIN","ECVI",50.31,-125.2816667,"Mixed","NO","AvgCopy",3.19e-12,NA,0,0,0,0,NA,261.6315715,0,0,0,0,0,0,0,NA,3.626276691,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,537.5466739,0,2.906667491,0,0,NA,0,1149.282891,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2934","1000-0098-118-D1595",0,"SOG","SW",2014,"05-Jun-14",156,2088,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Summer",123,20,1.074767837,-2.968685339,"M","VIN","ECVI",50.31,-125.2816667,"Mixed","NO","AvgCopy",1.28e-23,NA,0,0,0,0,NA,3629.900171,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,5744.825046,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,655.632771,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2935","1000-0098-118-D1596",0,"SOG","SW",2014,"05-Jun-14",156,2088,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",136,24,0.954101364,-3.020405483,"F","VIN","ECVI",50.31,-125.2816667,"Mixed","NO","AvgCopy",128.4825222,NA,0,0,0,0,NA,165.5937002,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,1.86785664,0,0,NA,0,1.525998575,0,0,0,NA,0,0,0,0,NA,4.827440619,0,0,0,0,0,0,0,0
"2936","1000-0098-118-D1597",0,"SOG","SW",2014,"05-Jun-14",156,2088,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Summer",127,20,0.976379906,-3.010381167,"F","VIN","ECVI",50.31,-125.2816667,"Mixed","NO","AvgCopy",8.16e-15,NA,0,0,2.607272201,0,NA,4447.800307,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,65.72128783,NA,0,0,0,NA,0,0,159.6531303,0,107.2825356,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2937","1000-0098-118-D1598",0,"SOG","SW",2014,"05-Jun-14",156,2088,"Pitt","Pitt","Lower Fraser","Lower Fraser","Fraser","Summer",142,25,0.873122089,-3.058925024,"F","VIN","ECVI",50.31,-125.2816667,"Mixed","NO","AvgCopy",1.26e-08,NA,0,0,NA,0,NA,272879.717,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,1691.032462,0,130.1478783,0,0,NA,0,0,0,0,0,NA,2.160375271,0,0,0,NA,0,0,0,0,0,0,0,0,0
"2938","1000-0098-118-D1599",0,"SOG","SW",2014,"05-Jun-14",156,2088,"Nadina","Nadina","Upper Fraser","Upper Fraser","Fraser","Summer",119,13,0.771440558,-3.112697532,"F","VIN","ECVI",50.31,-125.2816667,"Mixed","NO","AvgCopy",3.64e-14,NA,0,0,200525.558,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,7.122504288,0,277.8079004,0,0,NA,0,4.819885972,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
