Unique,Ewatch,Prog,SWFW,Year,Date,DOY,days,Stock,Stock_Analysis,Stock_Region,Stock_Group,Stock_Area,SEASON1,Length,Mass,K,logK,Sex,Catch_Region,Zone,Latitude,Longitude,Tissue,LOD,Value,hkg,ae_hyd,ae_sal,arena1,arena2,ascv,aspv,c_b_cys,ce_sha,cov,cr_sal,ctv,de_sal,fa_mar,fl_psy,gy_sal,ic_hof,ic_mul,ihnv,ipnv,isav7,isav8,ku_thy,lo_sal,mitov,mo_vis,my_arc,my_cer,my_ins,na_sal,ne_per,omv,ortho,pa_kab,pa_min,pa_pse,pa_ther,pch_sal,pisck_sal,pmcv,prv,pspv,re_sal,reov,rlo,sav,sch,sgpx,smallUK,sp_des,sp_sal,te_bry,te_mar,toti,ven,ver,vhsv,vi_ang,vi_sal,ye_ruc_glnA
1000-0098-118-D1505,0,SOG,SW,2014,03-Jun-14,154,2086,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Summer,123,22,1.18224462,-2.927292653,F,VIS,ECVI,49.35833333,-124.325,Mixed,NO,AvgCopy,8.78E-05,,0,0,0,0,,24838.83931,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,6.305378104,,0,0,0,,,168.3564075,0,0,105.0792911,0,0,,0,1523.404999,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1506,0,SOG,SW,2014,03-Jun-14,154,2086,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Summer,110,16,1.202103681,-2.920058073,F,VIS,ECVI,49.35833333,-124.325,Mixed,NO,AvgCopy,0.000226475,,0,0,0,0,,3.266162823,0,0,0,0,0,0,0,,0,0,0,,,,0,0.819305089,0,,104.2727387,,0,0,0,,0,77.94483195,37.99472449,0,942.9324874,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,2.297788144,0,0,0,0,0
1000-0098-118-D1507,0,SOG,SW,2014,03-Jun-14,154,2086,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Summer,114,18,1.214948729,-2.915442049,M,VIS,ECVI,49.35833333,-124.325,Mixed,NO,AvgCopy,1.586267384,,0,0,0,0,,16901.72947,0,0,0,0,0,0,0,,0,0,0,,,,0,8.462934793,0,,556867.8466,,0,0,0,,0,31.49222541,0,0,43.34112971,0,0,,0,346.5686273,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1508,0,SOG,SW,2014,03-Jun-14,154,2086,Pitt,Pitt,Lower Fraser,Lower Fraser,Fraser,Summer,110,19,1.427498122,-2.845424455,M,VIS,ECVI,49.35833333,-124.325,Mixed,NO,AvgCopy,3.528020848,,0,0,0,0,,21791.14493,0,0,0,0,0,0,0,,0,0,0,,,,0,16.7245573,0,,0,,0,0,0,,0,0,607.5175793,0,44.75172843,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1509,0,SOG,SW,2014,03-Jun-14,154,2086,DollyVarden Cr,Chilliwack,Lower Fraser,Lower Fraser,Fraser,Summer,121,20,1.12894786,-2.947326115,F,VIS,ECVI,49.35833333,-124.325,Mixed,NO,AvgCopy,0.001367586,,0,0,0,0,,8949.013407,3.112472518,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,0,0,3.100462237,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1510,0,SOG,SW,2014,03-Jun-14,154,2086,DollyVarden Cr,Chilliwack,Lower Fraser,Lower Fraser,Fraser,Summer,113,16,1.10888026,-2.955115348,F,VIS,ECVI,49.35833333,-124.325,Mixed,NO,AvgCopy,0.018266966,,0,0,0,0,,14762.12064,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,3.508197992,,0,0,0,,0,0,0,0,4.995650284,0,0,,0,283.2958722,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1511,0,SOG,SW,2014,03-Jun-14,154,2086,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Summer,137,31,1.205590987,-2.918800008,F,VIS,ECVI,49.35833333,-124.325,Mixed,NO,AvgCopy,0.000629238,,0,0,0,0,,2814.052496,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,170997.5839,,0,0,0,,0,0,0,0,60.34181476,0,0,,0,2.498072255,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1541,0,SOG,SW,2014,03-Jun-14,154,2086,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Summer,164,40,0.906835362,-3.042471553,U,VIS,ECVI,49.37833333,-123.7883333,Mixed,NO,AvgCopy,1.060803098,,0,0,0,0,,49.98327454,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,2511.136021,,0,0,0,,0,0,0,0,0.175532541,0,0,,0,172.7890145,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1542,0,SOG,SW,2014,04-Jun-14,155,2087,Gates Cr,Gates,Middle Fraser,Middle Fraser,Fraser,Summer,105,11,0.950221358,-3.022175212,F,VIS,ECVI,49.37666667,-124.3483333,Mixed,NO,AvgCopy,3.37E-06,,0,0,0,0,,4.884933993,0,0,0,0,0,0,0,,0,0,0,,,,0,26.62530468,0,,0,,0,0,0,,0,0,0,0.576831207,63.398257,0,0,,0,99.65389891,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1543,0,SOG,SW,2014,04-Jun-14,155,2087,Pitt,Pitt,Lower Fraser,Lower Fraser,Fraser,Summer,119,15,0.890123721,-3.050549625,M,VIS,ECVI,49.37666667,-124.3483333,Mixed,NO,AvgCopy,2126.849402,,0,0,0,0,,0,386.9013453,0,0,0,0,0,0,,0,0,0,,,,0,0.406844506,0,,45.97395213,,0,0,0,,0,0,679.1738408,0,0.944946345,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1544,0,SOG,SW,2014,04-Jun-14,155,2087,Nadina,Nadina,Upper Fraser,Upper Fraser,Fraser,Summer,113,14,0.970270227,-3.013107295,F,VIS,ECVI,49.37666667,-124.3483333,Mixed,NO,AvgCopy,30.34419011,,0,0,0,0,,8.349141754,0,0,0,0,0,0,0,,0.832355068,0,0,,,,0,1.110541425,0,,0,,0,0,0,,0,14401.49597,0,0,2.170731672,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1545,0,SOG,SW,2014,04-Jun-14,155,2087,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Summer,107,12,0.979557452,-3.008970087,M,VIS,ECVI,49.37666667,-124.3483333,Mixed,NO,AvgCopy,42.86721024,,0,0,0,0,,8.830631591,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,18.94537689,,0,0,0,,0,0,0,0.038104408,6.991010665,0,0,,0,5118.099888,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1547,0,SOG,SW,2014,04-Jun-14,155,2087,DollyVarden Cr,Chilliwack,Lower Fraser,Lower Fraser,Fraser,Summer,112,13,0.925314322,-3.033710716,M,VIS,ECVI,49.37666667,-124.3483333,Mixed,NO,AvgCopy,9.76E-06,,0,0,0,0,,50448.33354,0,0,0,0,0,0,0,,0,0,0,,,,0,3.383722514,0,,85.15817694,,0,0,0,,0,0,0,0,281.3110784,0,0,,0,803.9673671,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1548,0,SOG,SW,2014,04-Jun-14,155,2087,DollyVarden Cr,Chilliwack,Lower Fraser,Lower Fraser,Fraser,Summer,120,17,0.983796296,-3.007094817,F,VIS,ECVI,49.37666667,-124.3483333,Mixed,NO,AvgCopy,6.87098363,,0,0,0,0,,8.339002352,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,191.1950988,,0,0,0,,0,4.018514808,62.23870504,8.346770548,102.6351195,0,0,,0,1836.121396,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1549,0,SOG,SW,2014,04-Jun-14,155,2087,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Summer,110,12,0.901577761,-3.044996809,F,VIS,ECVI,49.37666667,-124.3483333,Mixed,NO,AvgCopy,0.038199059,,0,0,0,0,,68.03014441,0,0,0,0,0,0,0,,0,0,0,,,,0,2.671415196,0,,1224822.507,,0,0,0,,0,0,0,0,4.795148284,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1555,0,SOG,SW,2014,04-Jun-14,155,2087,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Summer,130,26,1.183431953,-2.926856709,M,VIS,ECVI,49.40333333,-124.2316667,Mixed,NO,AvgCopy,0.097929584,,0,0,0,0,,7.221858966,0,0,0,0,0,0,0,,0,0,0,,,,0,0.759930561,0,,763023.1029,,0,0,0,,0,0,11.9652211,101.1318012,149.9284462,0,0,,0,1602.086331,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1556,0,SOG,SW,2014,04-Jun-14,155,2087,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Summer,116,17,1.089118045,-2.962925046,F,VIS,ECVI,49.40333333,-124.2316667,Mixed,NO,AvgCopy,1.50E-16,,0,0,,0,,20224.65578,0,0,0,0,0,0,0,,0,0,0,,,,0,7.361018345,0,,0,,0,0,0,,0,0,0,2764.85466,1397.390046,0,0,,0,2083.751806,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1562,0,SOG,SW,2014,04-Jun-14,155,2087,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Summer,126,21,1.049802637,-2.978892341,F,VIS,ECVI,49.38833333,-124.415,Mixed,NO,AvgCopy,1.92E-17,,0,0,0,0,,2709.484067,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,0,0,135.983658,0,0,,0,2217.431628,0,,0,,0,0,0.813973565,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1563,0,SOG,SW,2014,04-Jun-14,155,2087,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Summer,119,17,1.008806884,-2.996191963,F,VIS,ECVI,49.38833333,-124.415,Mixed,NO,AvgCopy,3.58E-10,,0,0,0,0,,103.3810226,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,1019463.612,,0,0,0,,0,0,0,0,24.86329676,0,0,,0,1829.957749,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1564,0,SOG,SW,2014,04-Jun-14,155,2087,Bowron,Bowron,Upper Fraser,Upper Fraser,Fraser,Summer,118,17,1.034672484,-2.985197101,F,VIS,ECVI,49.38833333,-124.415,Mixed,NO,AvgCopy,6.22E-13,,0,0,0,,,53.52815828,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,2203.627373,,0,0,0,,0,0,0,0,67.46577799,0,0,,0,302.1964194,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1573,0,SOG,SW,2014,04-Jun-14,155,2087,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Summer,111,,,,M,VIS,ECVI,49.435,-124.5983333,Mixed,NO,AvgCopy,1.16E-07,,0,0,0,0,,19786.22112,0,,0,0,0,0,0,,0,0,0,,,,0,2.435716091,0,,424413.9782,,0,0,0,,0,0,40.83855454,0,234.5690675,0,0,,0,2512.318826,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1574,0,SOG,SW,2014,04-Jun-14,155,2087,Pitt,Pitt,Lower Fraser,Lower Fraser,Fraser,Summer,119,,,,M,VIS,ECVI,49.435,-124.5983333,Mixed,NO,AvgCopy,8.22E-16,,0,0,83.49470928,0,,4904.887452,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,134.1932027,,0,0,0,,0,8.012455935,2102.300569,0,579.1279325,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1575,0,SOG,SW,2014,04-Jun-14,155,2087,DollyVarden Cr,Chilliwack,Lower Fraser,Lower Fraser,Fraser,Summer,121,,,,F,VIS,ECVI,49.435,-124.5983333,Mixed,NO,AvgCopy,3.55E-07,,0,0,0,0,,13469.13145,0,0,0,0,0,0,0,,0,0,0,,,,0,0.918881538,0,,0,,0,0,0,,0,0,1.365208241,0,123.7847103,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1577,0,SOG,SW,2014,04-Jun-14,155,2087,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Summer,130,,,,M,VIS,ECVI,49.435,-124.5983333,Mixed,NO,AvgCopy,5.04E-05,,0,0,0,0,,957.9044446,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,231436.5948,,0,0,0,,0,5.630148862,0,0,1.439582551,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1578,0,SOG,SW,2014,04-Jun-14,155,2087,Blackwater,Early Stuart,Upper Fraser,Upper Fraser,Fraser,Summer,126,,,,F,VIS,ECVI,49.435,-124.5983333,Mixed,NO,AvgCopy,0.054611764,,0,0,0,0,,18.76438178,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,0,0,105.1366886,0,0,,0,80.66194209,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1579,0,SOG,SW,2014,04-Jun-14,155,2087,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Summer,133,,,,M,VIS,ECVI,49.435,-124.5983333,Mixed,NO,AvgCopy,0.038726476,,0,0,0,0,,3930.021614,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,98922.86731,,0,0,0,,0,9.555426732,0,94.48851568,3.493616117,0,0,,0,9.287718331,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1584,0,SOG,SW,2014,04-Jun-14,155,2087,Gates Cr,Gates,Middle Fraser,Middle Fraser,Fraser,Summer,136,,,,F,VIS,ECVI,49.47166667,-124.5983333,Mixed,NO,AvgCopy,0.000110591,,0,0,0,0,,99.81532124,0,0,0,0,0,0,0,,0,0,0,,,,0,14.74464365,0,,0,,0,0,0,,0,0,0,0,81.43246007,0,0,,0,0,0,0,0,,4.246176026,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1585,0,SOG,SW,2014,04-Jun-14,155,2087,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Summer,112,,,,F,VIS,ECVI,49.49166667,-124.5116667,Mixed,NO,AvgCopy,6.68E-05,,0,0,0,0,,9871.030111,0,0,0,0,0,0,0,,0,0,0,,,,0,2.349994021,0,,0,,0,0,0,,0,2.05869445,0,0,127.3898145,0,0,,0,8.988226461,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1586,0,SOG,SW,2014,04-Jun-14,155,2087,Birkenhead,Birkenhead,Lower Fraser,Lower Fraser,Fraser,Summer,122,,,,M,VIS,ECVI,49.49166667,-124.5116667,Mixed,NO,AvgCopy,5.72E-06,,0,0,0,0,,459.5362658,0,0,0,0,0,0,0,,0.203368347,0,0,,,,0,2.337251952,0,,0,,0,0,0,,0,0,98176.57087,0,66.97063424,0,0,,0,2.781447419,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1587,0,SOG,SW,2014,04-Jun-14,155,2087,Kuzkwa Cr,Late Stuart,Upper Fraser,Upper Fraser,Fraser,Summer,123,,,,F,VIS,ECVI,49.49166667,-124.5116667,Mixed,NO,AvgCopy,0.001582683,,0,0,0,0,,6575.652743,0,0,0,0,0,0,0,,0,0,0,,,,0,1.039894185,0,,0,,0,0,0,,0,0,0,0,0.440744392,0,0,,0,1990.119863,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1588,0,SOG,SW,2014,04-Jun-14,155,2087,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Summer,130,,,,M,VIS,ECVI,49.49166667,-124.5116667,Mixed,NO,AvgCopy,1.85E-07,,0,0,0,0,,1164.374327,0,0,0,0,0,0,0,,0,0,0,,,,0,1.587705662,0,,0,,0,0,0,,0,158.3896389,0,0,48.8194907,0,0,,0,22638.64724,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1589,0,SOG,SW,2014,04-Jun-14,155,2087,Nadina,Nadina,Upper Fraser,Upper Fraser,Fraser,Summer,106,,,,M,VIS,ECVI,49.49166667,-124.5116667,Mixed,NO,AvgCopy,1.48E-09,,0,0,0,0,,8.461666928,0,0,0,0,0,0,0,,0,0,0,,,,0,63.64691226,0,,0,,0,0,0,,0,8.114378024,0,0,4197.654782,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1590,0,SOG,SW,2014,04-Jun-14,155,2087,Stellako,Stellako,Upper Fraser,Upper Fraser,Fraser,Summer,135,,,,F,VIS,ECVI,49.49166667,-124.5116667,Mixed,NO,AvgCopy,5.76E-06,,0,0,98.96648676,0,,536.0909451,0,0,0,0,0,0,0,,0,0.951584506,0,,,,0,1.234196503,0,,24.31403968,,0,0,0,,0,0,0,0,2.738812852,0,0,,0,2119.754773,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1591,0,SOG,SW,2014,04-Jun-14,155,2087,Nadina,Nadina,Upper Fraser,Upper Fraser,Fraser,Summer,106,13,1.091505068,-2.961974243,F,VIS,ECVI,49.49166667,-124.5116667,Mixed,NO,AvgCopy,0.000223989,,0,0,0,0,,29.40783742,0,0,0,0,0,0,0,,0,0,0,,,,0,1.835730677,0,,0,,0,0,0,,0,0,0,0,135.9414349,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1593,0,SOG,SW,2014,05-Jun-14,156,2088,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Summer,123,21,1.128506229,-2.94749604,F,VIN,ECVI,50.31,-125.2816667,Mixed,NO,AvgCopy,3.471983158,,0,0,0,0,,7079.718682,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,276447.6846,,0,0,0,,0,0,0,4.754725388,0.117639574,0,0,,0,1259.974937,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1594,0,SOG,SW,2014,05-Jun-14,156,2088,Gates Cr,Gates,Middle Fraser,Middle Fraser,Fraser,Summer,122,18,0.991272397,-3.003806987,M,VIN,ECVI,50.31,-125.2816667,Mixed,NO,AvgCopy,3.19E-12,,0,0,0,0,,261.6315715,0,0,0,0,0,0,0,,3.626276691,0,0,,,,0,0,0,,0,,0,0,0,,0,0,537.5466739,0,2.906667491,0,0,,0,1149.282891,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1595,0,SOG,SW,2014,05-Jun-14,156,2088,Stellako,Stellako,Upper Fraser,Upper Fraser,Fraser,Summer,123,20,1.074767837,-2.968685339,M,VIN,ECVI,50.31,-125.2816667,Mixed,NO,AvgCopy,1.28E-23,,0,0,0,0,,3629.900171,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,5744.825046,,0,0,0,,0,0,0,0,0,0,0,,0,655.632771,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1596,0,SOG,SW,2014,05-Jun-14,156,2088,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Summer,136,24,0.954101364,-3.020405483,F,VIN,ECVI,50.31,-125.2816667,Mixed,NO,AvgCopy,128.4825222,,0,0,0,0,,165.5937002,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,0,0,1.86785664,0,0,,0,1.525998575,0,0,0,,0,0,0,0,,4.827440619,0,0,0,0,0,0,0,0
1000-0098-118-D1597,0,SOG,SW,2014,05-Jun-14,156,2088,Stellako,Stellako,Upper Fraser,Upper Fraser,Fraser,Summer,127,20,0.976379906,-3.010381167,F,VIN,ECVI,50.31,-125.2816667,Mixed,NO,AvgCopy,8.16E-15,,0,0,2.607272201,0,,4447.800307,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,65.72128783,,0,0,0,,0,0,159.6531303,0,107.2825356,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1598,0,SOG,SW,2014,05-Jun-14,156,2088,Pitt,Pitt,Lower Fraser,Lower Fraser,Fraser,Summer,142,25,0.873122089,-3.058925024,F,VIN,ECVI,50.31,-125.2816667,Mixed,NO,AvgCopy,1.26E-08,,0,0,,0,,272879.717,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,1691.032462,0,130.1478783,0,0,,0,0,0,0,0,,2.160375271,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1599,0,SOG,SW,2014,05-Jun-14,156,2088,Nadina,Nadina,Upper Fraser,Upper Fraser,Fraser,Summer,119,13,0.771440558,-3.112697532,F,VIN,ECVI,50.31,-125.2816667,Mixed,NO,AvgCopy,3.64E-14,,0,0,200525.558,0,,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,7.122504288,0,277.8079004,0,0,,0,4.819885972,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1600,0,SOG,SW,2014,05-Jun-14,156,2088,Stellako,Stellako,Upper Fraser,Upper Fraser,Fraser,Summer,136,24,0.954101364,-3.020405483,M,VIN,ECVI,50.31,-125.2816667,Mixed,NO,AvgCopy,5.06E-09,,0,0,1.027765753,0,,256.673602,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,26689.31787,0,8.717346109,0,0,,0,236.0210253,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1603,0,SOG,SW,2014,05-Jun-14,156,2088,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Summer,114,14,0.944960123,-3.024586518,F,VIN,ECVI,50.295,-125.325,Mixed,NO,AvgCopy,1.52E-09,,0,0,0,0,,93.09322255,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,570324.1954,,0,0,0,,0,0,304.0234946,0,76.32052333,0,0,,0,1499.389375,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1604,0,SOG,SW,2014,05-Jun-14,156,2088,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Summer,115,14,0.920522725,-3.035965485,F,VIN,ECVI,50.295,-125.325,Mixed,NO,AvgCopy,0.454973592,,0,0,0,0,,10267.01995,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,3.373707097,,0,0,0,,0,0,0,0,0.019007326,0,0,,0,165.2823927,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1605,0,SOG,SW,2014,05-Jun-14,156,2088,Stellako,Stellako,Upper Fraser,Upper Fraser,Fraser,Summer,116,14,0.896920743,-3.047245932,M,VIN,ECVI,50.295,-125.325,Mixed,NO,AvgCopy,0.002090848,,0,0,,0,,1843.784521,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,0,0,1.482032847,0,0,,0,384.9158611,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1606,0,SOG,SW,2014,05-Jun-14,156,2088,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Summer,117,15,0.936555835,-3.028466326,F,VIN,ECVI,50.295,-125.325,Mixed,NO,AvgCopy,0.004730049,,0,0,0,0,,310.0406205,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,0,0,1.070255061,0,0,,0,197.3006765,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1609,0,SOG,SW,2014,05-Jun-14,156,2088,Stellako,Stellako,Upper Fraser,Upper Fraser,Fraser,Summer,142,29,1.012821623,-2.994467035,M,VIN,ECVI,50.29666667,-125.4066667,Mixed,NO,AvgCopy,0.085945046,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,0,0,35.32409305,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1610,0,SOG,SW,2014,05-Jun-14,156,2088,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Summer,126,19,0.949821434,-3.022358034,M,VIN,ECVI,50.29666667,-125.4066667,Mixed,NO,AvgCopy,7.46E-09,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1611,0,SOG,SW,2014,05-Jun-14,156,2088,Stellako,Stellako,Upper Fraser,Upper Fraser,Fraser,Summer,120,13,0.752314815,-3.123600386,M,VIN,ECVI,50.29666667,-125.4066667,Mixed,NO,AvgCopy,8.49E-05,,0,0,0,0,,7887.005011,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,3.030930306,,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1612,0,SOG,SW,2014,05-Jun-14,156,2088,Nadina,Nadina,Upper Fraser,Upper Fraser,Fraser,Summer,112,13,0.925314322,-3.033710716,M,VIN,ECVI,50.29666667,-125.4066667,Mixed,NO,AvgCopy,0.004048255,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,,0,,0,0,0,,0,0,0,0,45.82842592,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1613,0,SOG,SW,2014,05-Jun-14,156,2088,Pitt,Pitt,Lower Fraser,Lower Fraser,Fraser,Summer,116,11,0.704723441,-3.151981283,M,VIN,ECVI,50.29666667,-125.4066667,Mixed,NO,AvgCopy,0.000213622,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0.800183813,0,,2415.923319,,0,0,0,,0,0,930.2024161,0,0,0,0,,0,0,0,0,0,,0,0,0,190.4474136,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1617,0,SOG,SW,2014,05-Jun-14,156,2088,Stellako,Stellako,Upper Fraser,Upper Fraser,Fraser,Summer,125,17,0.8704,-3.060281118,M,VIN,ECVI,50.35333333,-125.3866667,Mixed,NO,AvgCopy,0.002001375,,0,0,0,0,,0.29918429,0,0,0,0,0,0,0,,1.192116986,0,0,,,,0,0,0,,0,,0,0,0,,0,3200.52181,0,0.181952151,24.35748032,0,0,,0,224.4691182,0,0,0,,19.64178462,0,0,0,,0,0,0,0,0,0,0,0,0
1000-0098-118-D1618,0,SOG,SW,2014,05-Jun-14,156,2088,Baker Lake,US,US,US,US,Summer,196,72,0.956234222,-3.019435718,F,VIN,ECVI,50.39166667,-125.3516667,Mixed,NO,AvgCopy,0.003908839,,0,0,0,0,,22238.94278,0,0,0,0,0,0,0,,0,0,0,,,,0,1.505507516,0,,0,,0,0,0,,0,6.201507121,0,20.60821882,149.3728575,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,0.881989956,0,0,0,0,0
